Geography,Geographic Area Name,Estimate!!Households!!Median income (dollars)
860Z200US43137,ZCTA5 43137,57167
860Z200US43138,ZCTA5 43138,65028
860Z200US43140,ZCTA5 43140,82598
860Z200US43142,ZCTA5 43142,54286
860Z200US43143,ZCTA5 43143,87417
860Z200US43144,ZCTA5 43144,38409
860Z200US43145,ZCTA5 43145,78125
860Z200US43146,ZCTA5 43146,73904
860Z200US43147,ZCTA5 43147,125472
860Z200US43148,ZCTA5 43148,72759
860Z200US43149,ZCTA5 43149,57004
860Z200US43150,ZCTA5 43150,67500
860Z200US43151,ZCTA5 43151,66875
860Z200US43152,ZCTA5 43152,63319
860Z200US43153,ZCTA5 43153,72500
860Z200US43154,ZCTA5 43154,108750
860Z200US43155,ZCTA5 43155,92308
860Z200US43156,ZCTA5 43156,87917
860Z200US43157,ZCTA5 43157,47679
860Z200US43158,ZCTA5 43158,44356
860Z200US43160,ZCTA5 43160,57475
860Z200US43162,ZCTA5 43162,72610
860Z200US43164,ZCTA5 43164,71111
860Z200US43201,ZCTA5 43201,43451
860Z200US43202,ZCTA5 43202,65689
860Z200US43203,ZCTA5 43203,44099
860Z200US43204,ZCTA5 43204,59158
860Z200US43205,ZCTA5 43205,54214
860Z200US43206,ZCTA5 43206,74421
860Z200US43207,ZCTA5 43207,61307
860Z200US43209,ZCTA5 43209,88155
860Z200US43210,ZCTA5 43210,30197
860Z200US43211,ZCTA5 43211,38715
860Z200US43212,ZCTA5 43212,74952
860Z200US43213,ZCTA5 43213,53908
860Z200US43214,ZCTA5 43214,92838
860Z200US43215,ZCTA5 43215,74469
860Z200US43217,ZCTA5 43217,60540
860Z200US43218,ZCTA5 43218,-
860Z200US43219,ZCTA5 43219,51860
860Z200US43220,ZCTA5 43220,77090
860Z200US43221,ZCTA5 43221,115393
860Z200US43222,ZCTA5 43222,-
860Z200US43223,ZCTA5 43223,45902
860Z200US43224,ZCTA5 43224,50934
860Z200US43227,ZCTA5 43227,45314
860Z200US43228,ZCTA5 43228,60895
860Z200US43229,ZCTA5 43229,53430
860Z200US43230,ZCTA5 43230,92271
860Z200US43231,ZCTA5 43231,75096
860Z200US43232,ZCTA5 43232,50599
860Z200US43235,ZCTA5 43235,86758
860Z200US43240,ZCTA5 43240,87389
860Z200US43302,ZCTA5 43302,53833
860Z200US43310,ZCTA5 43310,69207
860Z200US43311,ZCTA5 43311,64217
860Z200US43314,ZCTA5 43314,56042
860Z200US43315,ZCTA5 43315,69621
860Z200US43316,ZCTA5 43316,76813
860Z200US43317,ZCTA5 43317,53304
860Z200US43318,ZCTA5 43318,78869
860Z200US43319,ZCTA5 43319,145605
860Z200US43320,ZCTA5 43320,49198
860Z200US43321,ZCTA5 43321,61250
860Z200US43322,ZCTA5 43322,61750
860Z200US43323,ZCTA5 43323,52163
860Z200US43324,ZCTA5 43324,76875
860Z200US43325,ZCTA5 43325,-
860Z200US43326,ZCTA5 43326,54325
860Z200US43330,ZCTA5 43330,28750
860Z200US43331,ZCTA5 43331,60159
860Z200US43332,ZCTA5 43332,66625
860Z200US43333,ZCTA5 43333,93462
860Z200US43334,ZCTA5 43334,84510
860Z200US43336,ZCTA5 43336,-
860Z200US43337,ZCTA5 43337,70321
860Z200US43338,ZCTA5 43338,69794
860Z200US43340,ZCTA5 43340,70893
860Z200US43341,ZCTA5 43341,82308
860Z200US43342,ZCTA5 43342,71667
860Z200US43343,ZCTA5 43343,64750
860Z200US43344,ZCTA5 43344,80087
860Z200US43345,ZCTA5 43345,88088
860Z200US43346,ZCTA5 43346,-
860Z200US43347,ZCTA5 43347,90382
860Z200US43348,ZCTA5 43348,50658
860Z200US43350,ZCTA5 43350,66154
860Z200US43351,ZCTA5 43351,71748
860Z200US43356,ZCTA5 43356,99375
860Z200US43357,ZCTA5 43357,86392
860Z200US43358,ZCTA5 43358,86742
860Z200US43359,ZCTA5 43359,64063
860Z200US43360,ZCTA5 43360,95000
860Z200US43402,ZCTA5 43402,56245
860Z200US43403,ZCTA5 43403,-
860Z200US43406,ZCTA5 43406,61161
860Z200US43407,ZCTA5 43407,69602
860Z200US43408,ZCTA5 43408,64500
860Z200US43410,ZCTA5 43410,54635
860Z200US43412,ZCTA5 43412,105263
860Z200US43413,ZCTA5 43413,78571
860Z200US43414,ZCTA5 43414,-
860Z200US43416,ZCTA5 43416,86034
860Z200US43420,ZCTA5 43420,62802
860Z200US43430,ZCTA5 43430,81000
860Z200US43431,ZCTA5 43431,82533
860Z200US43432,ZCTA5 43432,146579
860Z200US43433,ZCTA5 43433,-
860Z200US43434,ZCTA5 43434,69688
860Z200US43435,ZCTA5 43435,86413
860Z200US43436,ZCTA5 43436,-
860Z200US43437,ZCTA5 43437,57500
860Z200US43438,ZCTA5 43438,91875
860Z200US43439,ZCTA5 43439,-
860Z200US43440,ZCTA5 43440,76627
860Z200US43442,ZCTA5 43442,47500
860Z200US43443,ZCTA5 43443,95179
860Z200US43445,ZCTA5 43445,87450
860Z200US43446,ZCTA5 43446,50938
860Z200US43447,ZCTA5 43447,81786
860Z200US43449,ZCTA5 43449,71496
860Z200US43450,ZCTA5 43450,80208
860Z200US43451,ZCTA5 43451,63333
860Z200US43452,ZCTA5 43452,63815
860Z200US43456,ZCTA5 43456,86250
860Z200US43457,ZCTA5 43457,52132
860Z200US43458,ZCTA5 43458,71250
860Z200US43460,ZCTA5 43460,70547
860Z200US43462,ZCTA5 43462,81000
860Z200US43463,ZCTA5 43463,66855
860Z200US43464,ZCTA5 43464,38026
860Z200US43465,ZCTA5 43465,68354
860Z200US43466,ZCTA5 43466,84514
860Z200US43467,ZCTA5 43467,50750
860Z200US43468,ZCTA5 43468,125688
860Z200US43469,ZCTA5 43469,87292
860Z200US43501,ZCTA5 43501,67610
860Z200US43502,ZCTA5 43502,72025
860Z200US43504,ZCTA5 43504,87750
860Z200US43505,ZCTA5 43505,72273
860Z200US43506,ZCTA5 43506,60705
860Z200US43510,ZCTA5 43510,-
860Z200US43511,ZCTA5 43511,90368
860Z200US43512,ZCTA5 43512,72082
860Z200US43515,ZCTA5 43515,77654
860Z200US43516,ZCTA5 43516,82500
860Z200US43517,ZCTA5 43517,51591
860Z200US43518,ZCTA5 43518,88910
860Z200US43519,ZCTA5 43519,75566
860Z200US43520,ZCTA5 43520,-
860Z200US43521,ZCTA5 43521,57000
860Z200US43522,ZCTA5 43522,77076
860Z200US43523,ZCTA5 43523,-
860Z200US43524,ZCTA5 43524,62188
860Z200US43525,ZCTA5 43525,104762
860Z200US43526,ZCTA5 43526,66688
860Z200US43527,ZCTA5 43527,63698
860Z200US43528,ZCTA5 43528,92188
860Z200US43529,ZCTA5 43529,74844
860Z200US43530,ZCTA5 43530,-
860Z200US43531,ZCTA5 43531,-
860Z200US43532,ZCTA5 43532,86214
860Z200US43533,ZCTA5 43533,63333
860Z200US43534,ZCTA5 43534,83191
860Z200US43535,ZCTA5 43535,75000
860Z200US43536,ZCTA5 43536,97969
860Z200US43537,ZCTA5 43537,85919
860Z200US43540,ZCTA5 43540,102500
860Z200US43541,ZCTA5 43541,64722
860Z200US43542,ZCTA5 43542,167321
860Z200US43543,ZCTA5 43543,60685
860Z200US43545,ZCTA5 43545,78165
860Z200US43547,ZCTA5 43547,-
860Z200US43548,ZCTA5 43548,91071
860Z200US43549,ZCTA5 43549,84375
860Z200US43551,ZCTA5 43551,91460
860Z200US43553,ZCTA5 43553,96705
860Z200US43554,ZCTA5 43554,56708
860Z200US43555,ZCTA5 43555,-
860Z200US43556,ZCTA5 43556,67500
860Z200US43557,ZCTA5 43557,80163
860Z200US43558,ZCTA5 43558,74612
860Z200US43560,ZCTA5 43560,104865
860Z200US43565,ZCTA5 43565,59083
860Z200US43566,ZCTA5 43566,108497
860Z200US43567,ZCTA5 43567,74404
860Z200US43569,ZCTA5 43569,64783
860Z200US43570,ZCTA5 43570,61424
860Z200US43571,ZCTA5 43571,99435
860Z200US43604,ZCTA5 43604,18980
860Z200US43605,ZCTA5 43605,36389
860Z200US43606,ZCTA5 43606,60308
860Z200US43607,ZCTA5 43607,37442
860Z200US43608,ZCTA5 43608,28535
860Z200US43609,ZCTA5 43609,42510
860Z200US43610,ZCTA5 43610,38369
860Z200US43611,ZCTA5 43611,58135
860Z200US43612,ZCTA5 43612,50484
860Z200US43613,ZCTA5 43613,63425
860Z200US43614,ZCTA5 43614,57253
860Z200US43615,ZCTA5 43615,58466
860Z200US43616,ZCTA5 43616,82105
860Z200US43617,ZCTA5 43617,131935
860Z200US43619,ZCTA5 43619,75883
860Z200US43620,ZCTA5 43620,21405
860Z200US43623,ZCTA5 43623,65908
860Z200US43701,ZCTA5 43701,54900
860Z200US43711,ZCTA5 43711,-
860Z200US43713,ZCTA5 43713,61206
860Z200US43716,ZCTA5 43716,54314
860Z200US43717,ZCTA5 43717,55521
860Z200US43718,ZCTA5 43718,74719
860Z200US43719,ZCTA5 43719,49700
860Z200US43720,ZCTA5 43720,54141
860Z200US43721,ZCTA5 43721,73665
860Z200US43722,ZCTA5 43722,49674
860Z200US43723,ZCTA5 43723,48656
860Z200US43724,ZCTA5 43724,54005
860Z200US43725,ZCTA5 43725,51612
860Z200US43727,ZCTA5 43727,55852
860Z200US43728,ZCTA5 43728,53304
860Z200US43730,ZCTA5 43730,65714
860Z200US43731,ZCTA5 43731,55417
860Z200US43732,ZCTA5 43732,58214
860Z200US43733,ZCTA5 43733,-
860Z200US43734,ZCTA5 43734,97466
860Z200US43735,ZCTA5 43735,100792
860Z200US43736,ZCTA5 43736,77500
860Z200US43738,ZCTA5 43738,80781
860Z200US43739,ZCTA5 43739,100189
860Z200US43740,ZCTA5 43740,67500
860Z200US43746,ZCTA5 43746,59405
860Z200US43747,ZCTA5 43747,70625
860Z200US43748,ZCTA5 43748,72552
860Z200US43749,ZCTA5 43749,57530
860Z200US43750,ZCTA5 43750,-
860Z200US43754,ZCTA5 43754,74213
860Z200US43755,ZCTA5 43755,61492
860Z200US43756,ZCTA5 43756,62238
860Z200US43758,ZCTA5 43758,56477
860Z200US43759,ZCTA5 43759,48750
860Z200US43760,ZCTA5 43760,71655
860Z200US43761,ZCTA5 43761,-
860Z200US43762,ZCTA5 43762,78854
860Z200US43764,ZCTA5 43764,54388
860Z200US43766,ZCTA5 43766,59306
860Z200US43767,ZCTA5 43767,69942
860Z200US43768,ZCTA5 43768,94167
860Z200US43771,ZCTA5 43771,52510
860Z200US43772,ZCTA5 43772,62909
860Z200US43773,ZCTA5 43773,53188
860Z200US43777,ZCTA5 43777,52886
860Z200US43778,ZCTA5 43778,74231
860Z200US43779,ZCTA5 43779,64500
860Z200US43780,ZCTA5 43780,64091
860Z200US43782,ZCTA5 43782,52750
860Z200US43783,ZCTA5 43783,64261
860Z200US43786,ZCTA5 43786,44861
860Z200US43787,ZCTA5 43787,49375
860Z200US43788,ZCTA5 43788,29681
860Z200US43791,ZCTA5 43791,-
860Z200US43793,ZCTA5 43793,51193
860Z200US43802,ZCTA5 43802,62917
860Z200US43804,ZCTA5 43804,72284
860Z200US43805,ZCTA5 43805,-
860Z200US43811,ZCTA5 43811,36667
860Z200US43812,ZCTA5 43812,51930
860Z200US43821,ZCTA5 43821,70781
860Z200US43822,ZCTA5 43822,60423
860Z200US43824,ZCTA5 43824,57039
860Z200US43830,ZCTA5 43830,112684
860Z200US43832,ZCTA5 43832,50941
860Z200US43836,ZCTA5 43836,52250
860Z200US43837,ZCTA5 43837,54911
860Z200US43840,ZCTA5 43840,65500
860Z200US43842,ZCTA5 43842,71061
860Z200US43843,ZCTA5 43843,45250
860Z200US43844,ZCTA5 43844,59991
860Z200US43845,ZCTA5 43845,53864
860Z200US43901,ZCTA5 43901,60702
860Z200US43902,ZCTA5 43902,-
860Z200US43903,ZCTA5 43903,64659
860Z200US43905,ZCTA5 43905,78893
860Z200US43906,ZCTA5 43906,41635
860Z200US43907,ZCTA5 43907,45781
860Z200US43908,ZCTA5 43908,59107
860Z200US43909,ZCTA5 43909,-
860Z200US43910,ZCTA5 43910,66961
860Z200US43912,ZCTA5 43912,51753
860Z200US43913,ZCTA5 43913,49100
860Z200US43914,ZCTA5 43914,-
860Z200US43915,ZCTA5 43915,78333
860Z200US43917,ZCTA5 43917,60750
860Z200US43920,ZCTA5 43920,50820
860Z200US43925,ZCTA5 43925,-
860Z200US43926,ZCTA5 43926,55625
860Z200US43928,ZCTA5 43928,118317
860Z200US43930,ZCTA5 43930,55735
860Z200US43931,ZCTA5 43931,58750
860Z200US43932,ZCTA5 43932,50926
860Z200US43933,ZCTA5 43933,57019
860Z200US43934,ZCTA5 43934,77813
860Z200US43935,ZCTA5 43935,50109
860Z200US43938,ZCTA5 43938,57453
860Z200US43939,ZCTA5 43939,38500
860Z200US43940,ZCTA5 43940,-
860Z200US43942,ZCTA5 43942,61771
860Z200US43943,ZCTA5 43943,49569
860Z200US43944,ZCTA5 43944,69186
860Z200US43945,ZCTA5 43945,62946
860Z200US43946,ZCTA5 43946,61123
860Z200US43947,ZCTA5 43947,57258
860Z200US43948,ZCTA5 43948,76080
860Z200US43950,ZCTA5 43950,73135
860Z200US43951,ZCTA5 43951,-
860Z200US43952,ZCTA5 43952,46591
860Z200US43953,ZCTA5 43953,73648
860Z200US43961,ZCTA5 43961,36250
860Z200US43962,ZCTA5 43962,61875
860Z200US43963,ZCTA5 43963,55795
860Z200US43964,ZCTA5 43964,53321
860Z200US43967,ZCTA5 43967,109653
860Z200US43968,ZCTA5 43968,62172
860Z200US43971,ZCTA5 43971,50913
860Z200US43972,ZCTA5 43972,29009
860Z200US43973,ZCTA5 43973,70833
860Z200US43974,ZCTA5 43974,71042
860Z200US43976,ZCTA5 43976,46875
860Z200US43977,ZCTA5 43977,59483
860Z200US43981,ZCTA5 43981,56250
860Z200US43983,ZCTA5 43983,-
860Z200US43985,ZCTA5 43985,-
860Z200US43986,ZCTA5 43986,75750
860Z200US43988,ZCTA5 43988,62589
860Z200US44001,ZCTA5 44001,91050
860Z200US44003,ZCTA5 44003,53690
860Z200US44004,ZCTA5 44004,49507
860Z200US44010,ZCTA5 44010,79375
860Z200US44011,ZCTA5 44011,126618
860Z200US44012,ZCTA5 44012,110174
860Z200US44017,ZCTA5 44017,72044
860Z200US44021,ZCTA5 44021,79359
860Z200US44022,ZCTA5 44022,152213
860Z200US44023,ZCTA5 44023,130452
860Z200US44024,ZCTA5 44024,104808
860Z200US44026,ZCTA5 44026,106740
860Z200US44028,ZCTA5 44028,86991
860Z200US44030,ZCTA5 44030,57264
860Z200US44032,ZCTA5 44032,54613
860Z200US44035,ZCTA5 44035,54362
860Z200US44039,ZCTA5 44039,94128
860Z200US44040,ZCTA5 44040,166579
860Z200US44041,ZCTA5 44041,58438
860Z200US44044,ZCTA5 44044,86582
860Z200US44045,ZCTA5 44045,76905
860Z200US44046,ZCTA5 44046,73372
860Z200US44047,ZCTA5 44047,59720
860Z200US44048,ZCTA5 44048,63712
860Z200US44049,ZCTA5 44049,58750
860Z200US44050,ZCTA5 44050,100625
860Z200US44052,ZCTA5 44052,42298
860Z200US44053,ZCTA5 44053,65332
860Z200US44054,ZCTA5 44054,73151
860Z200US44055,ZCTA5 44055,36603
860Z200US44056,ZCTA5 44056,108059
860Z200US44057,ZCTA5 44057,70212
860Z200US44060,ZCTA5 44060,85881
860Z200US44062,ZCTA5 44062,75681
860Z200US44064,ZCTA5 44064,71592
860Z200US44065,ZCTA5 44065,87557
860Z200US44067,ZCTA5 44067,89082
860Z200US44068,ZCTA5 44068,56875
860Z200US44070,ZCTA5 44070,85435
860Z200US44072,ZCTA5 44072,99671
860Z200US44074,ZCTA5 44074,73697
860Z200US44076,ZCTA5 44076,53512
860Z200US44077,ZCTA5 44077,80692
860Z200US44080,ZCTA5 44080,-
860Z200US44081,ZCTA5 44081,93929
860Z200US44082,ZCTA5 44082,43917
860Z200US44084,ZCTA5 44084,72390
860Z200US44085,ZCTA5 44085,65750
860Z200US44086,ZCTA5 44086,83370
860Z200US44087,ZCTA5 44087,95810
860Z200US44089,ZCTA5 44089,72045
860Z200US44090,ZCTA5 44090,78318
860Z200US44092,ZCTA5 44092,67907
860Z200US44093,ZCTA5 44093,76607
860Z200US44094,ZCTA5 44094,76125
860Z200US44095,ZCTA5 44095,69778
860Z200US44099,ZCTA5 44099,91094
860Z200US44101,ZCTA5 44101,-
860Z200US44102,ZCTA5 44102,40303
860Z200US44103,ZCTA5 44103,24219
860Z200US44104,ZCTA5 44104,24009
860Z200US44105,ZCTA5 44105,38294
860Z200US44106,ZCTA5 44106,42869
860Z200US44107,ZCTA5 44107,65778
860Z200US44108,ZCTA5 44108,32530
860Z200US44109,ZCTA5 44109,43130
860Z200US44110,ZCTA5 44110,30973
860Z200US44111,ZCTA5 44111,54790
860Z200US44112,ZCTA5 44112,28957
860Z200US44113,ZCTA5 44113,70140
860Z200US44114,ZCTA5 44114,45400
860Z200US44115,ZCTA5 44115,21293
860Z200US44116,ZCTA5 44116,93532
860Z200US44117,ZCTA5 44117,41818
860Z200US44118,ZCTA5 44118,76328
860Z200US44119,ZCTA5 44119,48268
860Z200US44120,ZCTA5 44120,46326
860Z200US44121,ZCTA5 44121,75621
860Z200US44122,ZCTA5 44122,97469
860Z200US44123,ZCTA5 44123,54979
860Z200US44124,ZCTA5 44124,78895
860Z200US44125,ZCTA5 44125,55524
860Z200US44126,ZCTA5 44126,77944
860Z200US44127,ZCTA5 44127,32955
860Z200US44128,ZCTA5 44128,44615
860Z200US44129,ZCTA5 44129,67619
860Z200US44130,ZCTA5 44130,68099
860Z200US44131,ZCTA5 44131,98838
860Z200US44132,ZCTA5 44132,46014
860Z200US44133,ZCTA5 44133,81803
860Z200US44134,ZCTA5 44134,67116
860Z200US44135,ZCTA5 44135,48930
860Z200US44136,ZCTA5 44136,93713
860Z200US44137,ZCTA5 44137,52990
860Z200US44138,ZCTA5 44138,93877
860Z200US44139,ZCTA5 44139,134924
860Z200US44140,ZCTA5 44140,122083
860Z200US44141,ZCTA5 44141,127347
860Z200US44142,ZCTA5 44142,67178
860Z200US44143,ZCTA5 44143,75853
860Z200US44144,ZCTA5 44144,59775
860Z200US44145,ZCTA5 44145,110101
860Z200US44146,ZCTA5 44146,53049
860Z200US44147,ZCTA5 44147,99431
860Z200US44149,ZCTA5 44149,114107
860Z200US44201,ZCTA5 44201,77264
860Z200US44202,ZCTA5 44202,116556
860Z200US44203,ZCTA5 44203,59124
860Z200US44212,ZCTA5 44212,87776
860Z200US44214,ZCTA5 44214,87381
860Z200US44215,ZCTA5 44215,79352
860Z200US44216,ZCTA5 44216,96321
860Z200US44217,ZCTA5 44217,64800
860Z200US44221,ZCTA5 44221,61893
860Z200US44223,ZCTA5 44223,89046
860Z200US44224,ZCTA5 44224,91096
860Z200US44230,ZCTA5 44230,74429
860Z200US44231,ZCTA5 44231,85455
860Z200US44232,ZCTA5 44232,-
860Z200US44233,ZCTA5 44233,138268
860Z200US44234,ZCTA5 44234,73519
860Z200US44235,ZCTA5 44235,74067
860Z200US44236,ZCTA5 44236,168973
860Z200US44240,ZCTA5 44240,57415
860Z200US44241,ZCTA5 44241,81392
860Z200US44243,ZCTA5 44243,-
860Z200US44250,ZCTA5 44250,54094
860Z200US44251,ZCTA5 44251,119531
860Z200US44253,ZCTA5 44253,87188
860Z200US44254,ZCTA5 44254,64511
860Z200US44255,ZCTA5 44255,74221
860Z200US44256,ZCTA5 44256,100345
860Z200US44260,ZCTA5 44260,75261
860Z200US44262,ZCTA5 44262,75089
860Z200US44264,ZCTA5 44264,118277
860Z200US44266,ZCTA5 44266,61211
860Z200US44270,ZCTA5 44270,66016
860Z200US44272,ZCTA5 44272,81468
860Z200US44273,ZCTA5 44273,93328
860Z200US44274,ZCTA5 44274,-
860Z200US44275,ZCTA5 44275,102083
860Z200US44276,ZCTA5 44276,75000
860Z200US44278,ZCTA5 44278,91670
860Z200US44280,ZCTA5 44280,111042
860Z200US44281,ZCTA5 44281,88128
860Z200US44285,ZCTA5 44285,68750
860Z200US44286,ZCTA5 44286,115227
860Z200US44287,ZCTA5 44287,71146
860Z200US44288,ZCTA5 44288,65147
860Z200US44301,ZCTA5 44301,52134
860Z200US44302,ZCTA5 44302,45323
860Z200US44303,ZCTA5 44303,72045
860Z200US44304,ZCTA5 44304,35946
860Z200US44305,ZCTA5 44305,55909
860Z200US44306,ZCTA5 44306,41105
860Z200US44307,ZCTA5 44307,28802
860Z200US44308,ZCTA5 44308,15473
860Z200US44310,ZCTA5 44310,38912
860Z200US44311,ZCTA5 44311,23857
860Z200US44312,ZCTA5 44312,64542
860Z200US44313,ZCTA5 44313,76404
860Z200US44314,ZCTA5 44314,47358
860Z200US44319,ZCTA5 44319,74781
860Z200US44320,ZCTA5 44320,40013
860Z200US44321,ZCTA5 44321,119282
860Z200US44325,ZCTA5 44325,-
860Z200US44333,ZCTA5 44333,119313
860Z200US44401,ZCTA5 44401,67094
860Z200US44402,ZCTA5 44402,74023
860Z200US44403,ZCTA5 44403,62312
860Z200US44404,ZCTA5 44404,47058
860Z200US44405,ZCTA5 44405,41156
860Z200US44406,ZCTA5 44406,99542
860Z200US44408,ZCTA5 44408,71205
860Z200US44410,ZCTA5 44410,63158
860Z200US44411,ZCTA5 44411,75694
860Z200US44412,ZCTA5 44412,102083
860Z200US44413,ZCTA5 44413,51071
860Z200US44415,ZCTA5 44415,-
860Z200US44417,ZCTA5 44417,56964
860Z200US44418,ZCTA5 44418,135600
860Z200US44420,ZCTA5 44420,52542
860Z200US44423,ZCTA5 44423,81146
860Z200US44424,ZCTA5 44424,91250
860Z200US44425,ZCTA5 44425,62287
860Z200US44427,ZCTA5 44427,-
860Z200US44428,ZCTA5 44428,53281
860Z200US44429,ZCTA5 44429,77781
860Z200US44430,ZCTA5 44430,57500
860Z200US44431,ZCTA5 44431,64872
860Z200US44432,ZCTA5 44432,63173
860Z200US44436,ZCTA5 44436,75478
860Z200US44437,ZCTA5 44437,72545
860Z200US44438,ZCTA5 44438,42934
860Z200US44439,ZCTA5 44439,65500
860Z200US44440,ZCTA5 44440,67805
860Z200US44441,ZCTA5 44441,144565
860Z200US44442,ZCTA5 44442,54432
860Z200US44443,ZCTA5 44443,71875
860Z200US44444,ZCTA5 44444,61580
860Z200US44445,ZCTA5 44445,90352
860Z200US44446,ZCTA5 44446,49779
860Z200US44449,ZCTA5 44449,67679
860Z200US44450,ZCTA5 44450,48289
860Z200US44451,ZCTA5 44451,64554
860Z200US44452,ZCTA5 44452,60000
860Z200US44454,ZCTA5 44454,75417
860Z200US44455,ZCTA5 44455,68550
860Z200US44460,ZCTA5 44460,59882
860Z200US44470,ZCTA5 44470,59738
860Z200US44471,ZCTA5 44471,52811
860Z200US44473,ZCTA5 44473,76382
860Z200US44481,ZCTA5 44481,63285
860Z200US44483,ZCTA5 44483,47629
860Z200US44484,ZCTA5 44484,65435
860Z200US44485,ZCTA5 44485,33720
860Z200US44490,ZCTA5 44490,43182
860Z200US44491,ZCTA5 44491,63750
860Z200US44493,ZCTA5 44493,33715
860Z200US44502,ZCTA5 44502,32259
860Z200US44503,ZCTA5 44503,12764
860Z200US44504,ZCTA5 44504,40156
860Z200US44505,ZCTA5 44505,36480
860Z200US44506,ZCTA5 44506,22321
860Z200US44507,ZCTA5 44507,25767
860Z200US44509,ZCTA5 44509,36472
860Z200US44510,ZCTA5 44510,20706
860Z200US44511,ZCTA5 44511,55055
860Z200US44512,ZCTA5 44512,62311
860Z200US44514,ZCTA5 44514,80000
860Z200US44515,ZCTA5 44515,52831
860Z200US44555,ZCTA5 44555,-
860Z200US44601,ZCTA5 44601,61887
860Z200US44606,ZCTA5 44606,72754
860Z200US44607,ZCTA5 44607,-
860Z200US44608,ZCTA5 44608,56136
860Z200US44609,ZCTA5 44609,62738
860Z200US44610,ZCTA5 44610,-
860Z200US44611,ZCTA5 44611,60075
860Z200US44612,ZCTA5 44612,84632
860Z200US44613,ZCTA5 44613,57318
860Z200US44614,ZCTA5 44614,83143
860Z200US44615,ZCTA5 44615,66391
860Z200US44618,ZCTA5 44618,69282
860Z200US44619,ZCTA5 44619,64511
860Z200US44620,ZCTA5 44620,73250
860Z200US44621,ZCTA5 44621,55000
860Z200US44622,ZCTA5 44622,70237
860Z200US44624,ZCTA5 44624,117204
860Z200US44625,ZCTA5 44625,58824
860Z200US44626,ZCTA5 44626,78125
860Z200US44627,ZCTA5 44627,81895
860Z200US44628,ZCTA5 44628,57222
860Z200US44629,ZCTA5 44629,78378
860Z200US44630,ZCTA5 44630,-
860Z200US44632,ZCTA5 44632,88448
860Z200US44633,ZCTA5 44633,72617
860Z200US44634,ZCTA5 44634,78071
860Z200US44637,ZCTA5 44637,58542
860Z200US44638,ZCTA5 44638,68750
860Z200US44639,ZCTA5 44639,52262
860Z200US44640,ZCTA5 44640,76250
860Z200US44641,ZCTA5 44641,78128
860Z200US44643,ZCTA5 44643,62981
860Z200US44644,ZCTA5 44644,56250
860Z200US44645,ZCTA5 44645,85583
860Z200US44646,ZCTA5 44646,66767
860Z200US44647,ZCTA5 44647,65974
860Z200US44651,ZCTA5 44651,53750
860Z200US44652,ZCTA5 44652,45676
860Z200US44653,ZCTA5 44653,66250
860Z200US44654,ZCTA5 44654,75195
860Z200US44656,ZCTA5 44656,58718
860Z200US44657,ZCTA5 44657,60490
860Z200US44659,ZCTA5 44659,-
860Z200US44660,ZCTA5 44660,50781
860Z200US44661,ZCTA5 44661,44950
860Z200US44662,ZCTA5 44662,69387
860Z200US44663,ZCTA5 44663,62383
860Z200US44665,ZCTA5 44665,98750
860Z200US44666,ZCTA5 44666,101250
860Z200US44667,ZCTA5 44667,72402
860Z200US44669,ZCTA5 44669,79485
860Z200US44670,ZCTA5 44670,-
860Z200US44671,ZCTA5 44671,-
860Z200US44672,ZCTA5 44672,49835
860Z200US44675,ZCTA5 44675,84826
860Z200US44676,ZCTA5 44676,73668
860Z200US44677,ZCTA5 44677,73631
860Z200US44678,ZCTA5 44678,-
860Z200US44680,ZCTA5 44680,64737
860Z200US44681,ZCTA5 44681,83250
860Z200US44682,ZCTA5 44682,81250
860Z200US44683,ZCTA5 44683,55179
860Z200US44685,ZCTA5 44685,100094
860Z200US44687,ZCTA5 44687,-
860Z200US44688,ZCTA5 44688,58936
860Z200US44689,ZCTA5 44689,95893
860Z200US44690,ZCTA5 44690,-
860Z200US44691,ZCTA5 44691,71319
860Z200US44693,ZCTA5 44693,110938
860Z200US44695,ZCTA5 44695,58938
860Z200US44697,ZCTA5 44697,55833
860Z200US44699,ZCTA5 44699,45556
860Z200US44702,ZCTA5 44702,13159
860Z200US44703,ZCTA5 44703,31950
860Z200US44704,ZCTA5 44704,34063
860Z200US44705,ZCTA5 44705,41903
860Z200US44706,ZCTA5 44706,55474
860Z200US44707,ZCTA5 44707,38983
860Z200US44708,ZCTA5 44708,60159
860Z200US44709,ZCTA5 44709,53144
860Z200US44710,ZCTA5 44710,50453
860Z200US44714,ZCTA5 44714,57583
860Z200US44718,ZCTA5 44718,86171
860Z200US44720,ZCTA5 44720,81045
860Z200US44721,ZCTA5 44721,95199
860Z200US44730,ZCTA5 44730,70344
860Z200US44802,ZCTA5 44802,61667
860Z200US44804,ZCTA5 44804,92212
860Z200US44805,ZCTA5 44805,62058
860Z200US44807,ZCTA5 44807,76302
860Z200US44809,ZCTA5 44809,88529
860Z200US44811,ZCTA5 44811,64453
860Z200US44813,ZCTA5 44813,81214
860Z200US44814,ZCTA5 44814,72455
860Z200US44815,ZCTA5 44815,62794
860Z200US44817,ZCTA5 44817,69688
860Z200US44818,ZCTA5 44818,64792
860Z200US44820,ZCTA5 44820,56942
860Z200US44822,ZCTA5 44822,66816
860Z200US44824,ZCTA5 44824,82321
860Z200US44825,ZCTA5 44825,47500
